timestamp,ghi_26h,dni_26h,ghi_clear_26h,dni_clear_26h,ghi_kt_26h,dni_kt_26h,elevation_26h,ghi_27h,dni_27h,ghi_clear_27h,dni_clear_27h,ghi_kt_27h,dni_kt_27h,elevation_27h,ghi_28h,dni_28h,ghi_clear_28h,dni_clear_28h,ghi_kt_28h,dni_kt_28h,elevation_28h,ghi_29h,dni_29h,ghi_clear_29h,dni_clear_29h,ghi_kt_29h,dni_kt_29h,elevation_29h,ghi_30h,dni_30h,ghi_clear_30h,dni_clear_30h,ghi_kt_30h,dni_kt_30h,elevation_30h,ghi_31h,dni_31h,ghi_clear_31h,dni_clear_31h,ghi_kt_31h,dni_kt_31h,elevation_31h,ghi_32h,dni_32h,ghi_clear_32h,dni_clear_32h,ghi_kt_32h,dni_kt_32h,elevation_32h,ghi_33h,dni_33h,ghi_clear_33h,dni_clear_33h,ghi_kt_33h,dni_kt_33h,elevation_33h,ghi_34h,dni_34h,ghi_clear_34h,dni_clear_34h,ghi_kt_34h,dni_kt_34h,elevation_34h,ghi_35h,dni_35h,ghi_clear_35h,dni_clear_35h,ghi_kt_35h,dni_kt_35h,elevation_35h,ghi_36h,dni_36h,ghi_clear_36h,dni_clear_36h,ghi_kt_36h,dni_kt_36h,elevation_36h,ghi_37h,dni_37h,ghi_clear_37h,dni_clear_37h,ghi_kt_37h,dni_kt_37h,elevation_37h,ghi_38h,dni_38h,ghi_clear_38h,dni_clear_38h,ghi_kt_38h,dni_kt_38h,elevation_38h,ghi_39h,dni_39h,ghi_clear_39h,dni_clear_39h,ghi_kt_39h,dni_kt_39h,elevation_39h,ghi_40h,dni_40h,ghi_clear_40h,dni_clear_40h,ghi_kt_40h,dni_kt_40h,elevation_40h
2014-11-28 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-17.471155,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-6.371993,5.930000,0.247500,31.348478,156.347843,0.787074,0.720574,4.020329,45.287833,0.050500,173.435897,533.524351,0.245810,0.000084,13.337487,110.751500,0.000000,319.147427,705.258566,0.346017,0.000000,21.087636,136.498333,0.000000,423.370825,778.968550,0.325941,0.000000,26.659145,186.910000,0.024500,474.035417,806.687623,0.393884,0.000030,29.431998,144.123333,0.000000,466.558962,802.857000,0.308772,0.000000,29.019277,242.376667,18.039333,401.589174,765.644822,0.598080,0.023357,25.482450,127.838333,0.036000,285.205739,674.498483,0.446753,0.000052,19.293924,49.773000,0.000500,132.963585,458.636312,0.408551,0.000001,11.090213,6.392833,0.050000,12.610745,72.809654,1.102247,1.020000,1.457335,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.146932,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.380619,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.972104
2014-11-29 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-17.634049,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-6.539991,5.312167,0.158833,29.709520,149.647649,0.796162,0.740169,3.846299,22.900000,0.000000,170.194946,528.310134,0.125279,0.000000,13.157822,80.622500,0.000000,315.803658,702.593678,0.245474,0.000000,20.904889,126.536833,0.000000,420.195988,777.290157,0.308133,0.000000,26.479010,67.425833,0.000000,471.150750,805.434919,0.143141,0.000000,29.263275,55.864167,0.000000,464.039250,801.761132,0.120663,0.000000,28.871328,103.508333,0.000000,399.479434,764.506385,0.267611,0.000000,25.361268,100.465833,0.000000,283.532501,673.051746,0.354392,0.000000,19.200386,40.333667,0.007167,131.790716,456.346833,0.298720,0.000027,11.021452,2.184167,1.536000,12.323728,71.426697,1.045586,1.020340,1.408900,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.179795,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.402665,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.988491
2014-11-30 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-17.794796,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-6.705418,31.528333,58.498000,28.149869,143.188441,1.105710,0.950487,3.675451,125.555667,48.799833,167.030789,523.123795,0.721614,0.090490,12.982125,264.353333,296.631833,312.545753,699.960129,0.830080,0.416541,20.727024,344.943333,386.956667,417.118815,775.644997,0.819997,0.496399,26.304691,496.926667,746.870000,468.374923,804.219315,1.059039,0.928722,29.101131,471.120000,635.355167,461.637802,800.711222,1.017225,0.791764,28.730384,308.558333,77.265167,397.494579,763.432699,0.768342,0.098723,25.247156,194.118333,18.054333,281.986175,671.712780,0.679407,0.025753,19.113743,144.984333,299.009500,130.734269,454.279907,1.009498,0.675653,10.959311,8.938667,5.474667,12.074511,70.222385,1.102828,1.043891,1.366805,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.206544,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.418728,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.998891
2014-12-01 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-17.953307,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-6.868177,11.340167,2.065333,26.667602,136.970424,0.956763,0.780081,3.507885,18.363500,0.000000,163.945309,517.972821,0.119308,0.000000,12.810495,67.656667,0.000000,309.375884,697.361931,0.209046,0.000000,20.554137,42.837667,0.000000,414.141444,774.035811,0.105489,0.000000,26.136274,51.365667,0.000000,465.709878,803.043031,0.109835,0.000000,28.945638,112.671667,0.000000,459.356254,799.709354,0.246100,0.000000,28.596501,46.895667,0.000000,395.635849,762.426047,0.118320,0.000000,25.140159,111.373333,1.388500,280.567505,670.484596,0.414325,0.002076,19.034026,53.280500,0.025167,129.794151,452.439897,0.387155,0.000058,10.903804,2.116667,0.702500,11.861992,69.173117,1.057197,1.040140,1.331049,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.227194,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.428840,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-32.003350
2014-12-02 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-18.109495,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-7.028175,11.009000,0.351167,25.260692,130.993165,0.967433,0.800325,3.343700,59.283333,4.497500,160.940271,512.864821,0.339854,0.007203,12.643029,103.422000,0.726833,306.296127,694.803119,0.362190,0.001146,20.386320,202.178667,24.962667,411.265921,772.465324,0.490882,0.032419,25.973839,205.073333,2.054833,463.157467,801.908248,0.443684,0.002570,28.796864,98.673333,0.000000,457.196157,798.757550,0.215625,0.000000,28.469736,150.328000,43.125667,393.904406,761.488611,0.379626,0.057587,25.040319,65.298833,0.099000,279.277178,669.370008,0.223746,0.000156,18.961262,17.873333,0.083667,128.970273,450.830716,0.129718,0.000250,10.854942,0.678167,2.022167,11.685110,68.317342,1.046452,1.040511,1.301628,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.241765,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.433034,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-32.001914
2014-12-03 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-18.263275,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-7.185320,13.715167,0.008667,23.927057,125.277090,0.998334,0.820030,3.182989,113.115667,29.358833,158.017344,507.807540,0.672445,0.051341,12.479822,220.221667,114.431000,303.308483,692.287759,0.683648,0.156387,20.223661,413.835000,446.097667,408.494212,770.936245,0.964851,0.577079,25.817465,337.716667,325.760000,460.719465,800.817108,0.718286,0.408094,28.654874,227.786667,94.841333,455.158982,797.857770,0.498142,0.118922,28.350139,187.870000,94.192333,392.301342,760.622466,0.469422,0.122771,24.947675,267.473333,459.626667,278.115820,668.371623,0.902588,0.693829,18.895475,165.962833,577.927000,128.262539,449.455803,1.176795,1.158914,10.812737,9.956167,8.979667,11.542975,67.630901,1.143545,1.077563,1.278539,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.250275,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.431345,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.994634
2014-12-04 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-18.414561,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-7.339521,10.245667,0.000000,22.664533,119.778556,0.964186,0.840000,3.025847,73.174333,0.000000,155.178119,502.808880,0.454437,0.000000,12.320966,135.775000,0.000000,300.414897,689.819956,0.449645,0.000000,20.066247,221.115000,21.229333,405.828227,769.451273,0.540562,0.027101,25.667227,259.648333,32.708167,458.397578,799.771716,0.567078,0.041103,28.519730,256.413333,10.890000,453.246135,797.011909,0.565069,0.013595,28.237760,167.841667,0.000000,390.827679,759.829577,0.426322,0.000000,24.862261,134.506667,0.000000,277.083997,667.491822,0.494842,0.000000,18.836690,97.519167,11.415333,127.670855,448.318104,0.809933,0.025571,10.777197,26.138167,3.445667,11.434898,67.111748,1.200000,1.040000,1.261772,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.252750,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.423811,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.981562
2014-12-05 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-18.563266,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-7.490688,3.447500,0.295167,21.470901,114.516463,0.892928,0.860587,2.872366,63.989333,0.000000,152.424136,497.876913,0.395150,0.000000,12.166553,176.480000,26.490667,297.617277,687.403862,0.586694,0.037990,19.914164,255.578333,18.365833,403.269828,768.013098,0.636893,0.024074,25.523199,454.676667,562.124000,456.193461,798.774137,0.989862,0.702573,28.391493,482.678333,782.763333,451.458952,796.221792,1.068358,0.982948,28.132645,378.885000,596.194333,389.484369,759.111786,0.943327,0.781832,24.784114,248.940167,488.254667,276.182215,666.732752,0.908739,0.739475,18.784924,151.103000,270.501833,127.195116,447.420049,1.052746,0.555535,10.748324,14.635500,0.340167,11.360350,66.758300,1.175951,1.061285,1.251316,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.249214,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.410472,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.962753
2014-12-06 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-18.709302,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-7.638726,22.664333,3.453333,20.343935,109.488454,1.140507,0.889224,2.722640,109.131500,97.692000,149.756888,493.019890,0.711057,0.178910,12.016674,231.613333,222.865833,294.917506,685.043675,0.771227,0.315304,19.767495,377.255000,539.561667,400.820840,766.624399,0.941827,0.704089,25.385456,339.703333,251.459500,454.108712,797.826395,0.750128,0.316421,28.270222,316.815000,112.623500,449.798710,795.489167,0.705002,0.141931,28.034840,199.206667,21.133333,388.272293,758.470808,0.506711,0.027172,24.713262,84.638667,0.000000,275.410907,666.096306,0.301035,0.000000,18.740194,51.116333,0.000000,126.835211,446.763531,0.428093,0.000000,10.726120,13.514667,0.000000,11.318950,66.569440,1.153659,1.060000,1.247157,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.239698,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.391374,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.938266
2014-12-07 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-18.852576,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-7.783542,30.318000,16.055333,19.281399,104.691788,1.177693,0.956159,2.576766,76.841167,0.466167,147.177833,488.246221,0.545812,0.001389,11.871422,114.653333,0.000000,292.317441,682.743633,0.389213,0.000000,19.626325,162.168333,0.000000,398.483053,765.287834,0.408330,0.000000,25.254068,271.530000,27.590833,452.144879,796.930459,0.598815,0.034461,28.155975,311.533333,111.797333,448.266612,794.815697,0.696338,0.141164,27.944388,275.520000,103.691833,387.192252,757.908214,0.707935,0.135216,24.649735,181.086667,30.230833,274.770431,665.584107,0.652628,0.044739,18.702513,83.842000,18.651833,126.591007,446.349878,0.671435,0.043137,10.710582,16.539667,0.777000,11.310472,66.544506,1.172931,1.063278,1.249276,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.224236,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.366566,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.908165
2014-12-08 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-18.992994,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-7.925038,10.918333,0.000000,18.281050,100.123363,1.029958,0.900000,2.434840,76.674667,2.354500,144.688385,483.564455,0.527068,0.004017,11.730889,238.096667,263.697500,289.818915,680.507999,0.796549,0.372591,19.490739,391.920000,438.170167,396.258208,764.006032,0.962138,0.575391,25.129108,231.911667,43.801667,450.303443,796.088239,0.518293,0.055579,28.048808,142.421667,0.000000,446.863785,794.202952,0.318681,0.000000,27.861330,120.893333,0.000000,386.244959,757.425422,0.316124,0.000000,24.593558,126.901667,0.000000,274.261060,665.197488,0.468432,0.000000,18.671890,68.548500,0.000000,126.462349,446.179836,0.554293,0.000000,10.701702,10.686667,0.000000,11.334832,66.683287,1.144479,1.060000,1.257648,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.202869,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.336102,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.872517
2014-12-09 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.130460,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.063117,8.963500,0.070500,17.340646,95.779720,1.026495,0.920168,2.296958,41.046000,0.000000,142.289914,478.983248,0.283530,0.000000,11.595167,123.003000,0.000000,287.423725,678.341045,0.423624,0.000000,19.360818,187.026667,16.064667,394.148000,762.781578,0.476102,0.020906,25.010644,171.271667,0.000000,448.585819,795.301570,0.380965,0.000000,27.948774,234.563333,10.354667,445.591270,793.652393,0.526304,0.012995,27.785701,162.670000,2.945500,385.431031,757.023686,0.420580,0.003795,24.544750,128.867500,0.107500,273.882973,664.937484,0.469591,0.000161,18.648329,39.549333,0.000000,126.449052,446.253550,0.314099,0.000000,10.699467,6.751167,0.222000,11.392095,66.986011,1.112857,1.060000,1.272244,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.175641,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.300041,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.831395
2014-12-10 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.264874,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.197678,0.895500,3.746833,16.458004,91.678790,0.951024,0.941038,2.163219,4.943167,0.151167,139.983739,474.511323,0.036265,0.000379,11.464349,16.300500,0.000000,285.133629,676.247031,0.055641,0.000000,19.236645,28.265500,0.000000,392.154063,761.617003,0.071833,0.000000,24.898743,37.644500,0.004500,446.993344,794.572208,0.084462,0.000006,27.855923,21.334500,0.018667,444.450015,793.165368,0.048328,0.000023,27.717536,23.955833,0.002167,384.750985,756.704083,0.061261,0.000003,24.503329,14.276167,0.000333,273.636253,664.804817,0.052145,0.000001,18.631828,6.642500,0.108000,126.550899,446.570564,0.051313,0.000348,10.703858,1.012167,1.113167,11.482466,67.453331,1.048862,1.040702,1.293029,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.142600,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.258447,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.784877
2014-12-11 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.396136,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.328622,7.873667,0.000000,15.630963,87.774985,1.045693,0.960000,2.033720,67.687833,0.870833,137.771126,470.157433,0.469575,0.001551,11.338525,81.148000,30.579167,282.950339,674.230191,0.281926,0.042170,19.118299,298.316667,426.780500,390.277971,760.514771,0.758381,0.558524,24.793471,424.943333,577.877333,445.527273,793.901818,0.946554,0.729254,27.770303,248.546667,70.318167,443.440876,792.743103,0.557039,0.088127,27.656865,91.746000,0.000000,384.205235,756.467513,0.235300,0.000000,24.469307,59.037667,0.000000,273.520889,664.799896,0.212124,0.000000,18.622384,29.481500,0.000000,126.767642,447.129822,0.247800,0.000000,10.714855,5.484500,0.012000,11.606293,68.107439,1.089240,1.040000,1.319966,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.103802,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.211388,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.733043
2014-12-12 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.524143,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.455845,30.911333,179.565167,14.857251,84.083994,1.200000,1.200000,1.908558,74.905500,96.348167,135.653280,465.930323,0.627074,0.233345,11.217785,88.215167,0.000000,280.875516,672.294712,0.302669,0.000000,19.005859,87.053833,0.000000,388.521227,759.477267,0.222524,0.000000,24.694889,132.633333,0.004167,444.188780,793.291963,0.297481,0.000005,27.691959,286.871667,179.150833,442.564608,792.386696,0.643936,0.224673,27.603713,137.496667,0.000000,383.794094,756.314690,0.353648,0.000000,24.442692,177.093333,148.892833,273.536772,664.922815,0.672328,0.243113,18.619984,89.948833,107.915667,127.098998,447.929671,0.685284,0.234794,10.732428,11.534333,0.411667,11.764195,68.909293,1.143575,1.041646,1.353009,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.059306,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.158936,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.675980
2014-12-13 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.648791,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.579248,8.637667,0.000833,14.134703,80.601179,1.065404,1.000004,1.787831,77.823500,17.654500,133.631349,461.838691,0.541181,0.033677,11.102219,189.061667,90.999667,278.910768,670.444713,0.669641,0.130718,18.899400,301.770000,245.019833,386.885265,758.506785,0.721087,0.323383,24.603057,264.880000,42.306000,442.978949,792.744102,0.588462,0.053073,27.620931,196.873333,9.540667,441.821871,792.097110,0.443653,0.011965,27.558103,93.384167,2.491000,383.517766,756.246138,0.250594,0.003403,24.423488,186.121500,105.515667,273.683696,665.173349,0.615180,0.152670,18.624616,65.130833,2.810167,127.544651,448.967871,0.511368,0.005037,10.756545,11.897333,0.000000,11.956697,69.880541,1.156066,1.040000,1.392110,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.009174,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.101169,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.613776
2014-12-14 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.769976,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.698727,1.191500,2.477667,13.461290,77.344066,1.013879,1.000386,1.671635,7.987667,0.032167,131.706420,457.891155,0.063067,0.000101,10.991912,16.804667,0.000000,277.057646,668.684234,0.061366,0.000000,18.798997,39.469333,0.000000,385.371445,757.605522,0.101543,0.000000,24.518032,84.408167,0.000000,441.898774,792.259579,0.189878,0.000000,27.557258,128.799500,0.000000,441.213219,791.875168,0.290854,0.000000,27.520054,46.981333,0.000000,383.376352,756.262187,0.123062,0.000000,24.411694,34.961833,0.000000,273.961357,665.550954,0.130063,0.000000,18.636259,25.068500,0.000000,128.104243,450.241593,0.197429,0.000000,10.787169,3.374500,0.131833,12.184557,71.023419,1.070533,1.040046,1.437215,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.953477,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.038168,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.546526
2014-12-15 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.887592,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.814181,17.350167,0.149667,12.834962,74.265698,1.181588,1.020000,1.560067,106.209167,136.759667,129.879528,454.096225,0.838847,0.313386,10.886951,269.150000,290.222833,275.317648,667.017219,0.919266,0.436715,18.704721,365.508333,419.613833,383.981056,756.775566,0.917157,0.549591,24.439869,416.235000,643.933333,440.949161,791.839619,0.940947,0.810844,27.500973,335.305000,320.204667,440.739104,791.721553,0.756845,0.402191,27.489579,409.030000,645.754333,383.369841,756.362973,1.040669,0.857437,24.407304,205.845000,159.278667,274.369347,666.054768,0.750678,0.233635,18.654888,113.780333,49.548833,128.777369,451.747430,0.866850,0.093587,10.824256,12.923167,0.000000,12.448695,72.362045,1.175152,1.020000,1.488264,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.892286,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.970019,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.474326
2014-12-16 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.001530,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.925507,9.393167,0.000000,12.253606,71.380861,1.107928,1.040000,1.453220,50.648333,0.000000,128.151661,450.462283,0.421913,0.000000,10.787421,72.822500,0.000000,273.692221,665.447507,0.267588,0.000000,18.616642,136.764833,0.481500,382.715313,756.018891,0.367882,0.000654,24.368617,172.938333,0.000000,440.130924,791.485325,0.392702,0.000000,27.452107,198.625000,0.000000,440.399878,791.636796,0.449686,0.000000,27.466689,141.638333,0.000000,383.498113,756.548433,0.373397,0.000000,24.410309,208.424500,191.172833,274.907154,666.683612,0.700784,0.282606,18.680474,69.005333,0.015833,129.563572,453.481397,0.528981,0.000030,10.867760,8.961833,0.000000,12.750286,73.859046,1.092707,1.020000,1.545194,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.825682,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.896813,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.397279
2014-12-17 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.111683,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.032601,22.392333,31.251333,11.715416,68.707382,1.197273,1.121392,1.351192,134.656667,186.863167,126.523771,446.997565,0.996001,0.359615,10.693405,289.628333,380.872000,272.182767,663.978818,1.067023,0.582304,18.534827,283.558333,97.068333,381.575365,755.337352,0.738638,0.126338,24.304327,239.846667,13.325333,439.444791,791.197670,0.549589,0.017053,27.410689,237.708333,0.514167,440.195783,791.621283,0.540577,0.000650,27.451391,327.836667,358.218500,383.760934,756.818303,0.861647,0.480787,24.420693,292.446667,681.420000,275.574154,667.435993,1.063911,1.022003,18.712982,154.484500,389.795000,130.462331,455.438937,1.124586,0.836520,10.917625,14.963667,5.235333,13.090306,75.536642,1.164067,1.040946,1.607933,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.753746,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.818646,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.315492
2014-12-18 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.217939,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.135358,2.969833,0.192500,11.218495,66.197460,1.084166,1.060181,1.254077,14.300833,0.019000,124.996779,443.710134,0.114778,0.000070,10.604987,13.178167,0.001500,270.790645,662.614745,0.052427,0.000002,18.459344,21.037167,0.000000,380.562295,754.732677,0.054512,0.000000,24.247044,39.524833,0.000000,438.891401,790.977496,0.090018,0.000000,27.376743,30.380167,0.000000,440.126961,791.675245,0.068705,0.000000,27.443687,54.194333,0.000000,384.157955,757.172121,0.142508,0.000000,24.438438,43.279167,0.000167,276.369611,668.310104,0.156092,0.000000,18.752371,11.926500,0.046167,131.473052,457.614930,0.082052,0.000126,10.973792,2.743667,0.957667,13.470123,77.420945,1.026680,1.000276,1.676407,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.676570,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.735618,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.229074
2014-12-19 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.320184,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.233673,4.542333,0.623000,10.761009,63.887732,1.102833,1.060000,1.161971,32.311833,0.000000,123.571582,440.607865,0.285603,0.000000,10.522248,48.437833,0.000000,269.517177,661.358741,0.178370,0.000000,18.390257,106.541167,0.000000,379.677121,754.206463,0.276491,0.000000,24.196813,170.000667,0.021333,438.471306,790.825511,0.384996,0.000027,27.350290,154.494000,0.000000,440.193446,791.798761,0.349938,0.000000,27.443574,105.495000,0.000000,384.688711,757.609225,0.275397,0.000000,24.463517,123.955000,0.140167,277.292676,669.303841,0.438145,0.000202,18.798594,43.637833,0.000000,132.595062,460.003719,0.301678,0.000000,11.036196,4.914000,0.011833,13.891127,79.473592,1.048152,1.000024,1.750534,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.594248,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.647837,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.138143
2014-12-20 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.418305,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.327438,5.630167,0.000000,10.341437,61.733126,1.123275,1.080000,1.074971,53.568167,0.000000,122.249065,437.698426,0.450195,0.000000,10.445271,106.398000,0.000000,268.363647,660.214110,0.392509,0.000000,18.327630,116.611667,0.000000,378.920802,753.760170,0.308100,0.000000,24.153675,160.346667,0.000000,438.184979,790.742290,0.365522,0.000000,27.331348,149.623333,0.000000,440.395178,791.991761,0.339253,0.000000,27.451047,172.586667,0.000000,385.352633,758.128767,0.445364,0.000000,24.495903,153.298333,7.878167,278.342395,670.414816,0.557041,0.012742,18.851600,139.961667,239.756667,133.827620,462.599150,1.053767,0.543547,11.104767,28.343000,24.550500,14.354726,81.739974,1.198708,1.020567,1.830227,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.506879,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.555411,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-31.042816
2014-12-21 12:00:00,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-20.512183,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-9.416547,9.041167,0.136333,9.958004,59.768845,1.142771,1.080345,0.993173,119.056833,185.050167,121.030104,434.989251,0.880633,0.330791,10.374136,306.295000,787.481667,267.331314,659.183996,1.144251,1.153645,18.271525,347.348333,453.526667,378.294246,753.395125,0.887254,0.601031,24.117671,294.340000,130.933500,438.032823,790.728277,0.671717,0.165763,27.319935,148.506667,1.212833,440.732014,792.254037,0.336800,0.001522,27.466098,139.453333,0.000000,386.149061,758.729724,0.361837,0.000000,24.535562,127.204833,0.000000,279.517727,671.640392,0.458789,0.000000,18.911335,86.859333,62.126167,135.169919,465.394632,0.677730,0.158006,11.179429,18.440500,50.865000,14.862624,84.183477,1.147381,1.084565,1.915395,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-8.414568,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-19.458456,0.000000,0.000000,0.000000,0.000000,1.200000,1.200000,-30.943217
