timestamp,nam_ghi_26h,nam_ghi_27h,nam_ghi_28h,nam_ghi_29h,nam_ghi_30h,nam_ghi_31h,nam_ghi_32h,nam_ghi_33h,nam_ghi_34h,nam_ghi_35h,nam_ghi_36h,nam_ghi_37h,nam_ghi_38h,nam_ghi_39h,nam_ghi_40h,nam_dni_26h,nam_dni_27h,nam_dni_28h,nam_dni_29h,nam_dni_30h,nam_dni_31h,nam_dni_32h,nam_dni_33h,nam_dni_34h,nam_dni_35h,nam_dni_36h,nam_dni_37h,nam_dni_38h,nam_dni_39h,nam_dni_40h,nam_cc_26h,nam_cc_27h,nam_cc_28h,nam_cc_29h,nam_cc_30h,nam_cc_31h,nam_cc_32h,nam_cc_33h,nam_cc_34h,nam_cc_35h,nam_cc_36h,nam_cc_37h,nam_cc_38h,nam_cc_39h,nam_cc_40h
2014-09-26 12:00:00,0.000000,132.625000,340.000000,497.974000,674.494000,760.265000,784.660000,744.875000,643.750000,489.625000,295.875000,197.250000,98.625000,0.000000,0.000000,0.000000,379.586632,709.124582,712.046034,868.800276,871.707867,867.243048,857.023518,833.686080,775.537280,603.670763,402.447176,201.223588,0.000000,0.000000,100.000000,100.000000,68.000000,66.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,66.666667,100.000000,66.666667
2014-09-27 12:00:00,0.000000,32.625000,205.625000,448.077000,641.226000,749.905000,773.544000,733.750000,634.375000,480.125000,287.125000,191.416667,95.708333,0.000000,0.000000,0.000000,0.000000,128.039045,506.373993,777.961366,856.367979,850.624164,840.254094,820.919330,758.537580,580.683199,387.122133,193.561066,0.000000,0.000000,100.000000,100.000000,100.000000,66.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,66.666667,100.000000,67.333333
2014-09-28 12:00:00,0.000000,159.625000,351.250000,529.161000,666.535000,750.724000,773.312000,731.625000,628.875000,473.875000,281.750000,187.833333,93.916667,0.000000,0.000000,0.000000,652.274932,785.560243,850.177236,869.592464,870.763516,863.522397,849.237280,820.378464,754.222831,576.899803,384.599869,192.299934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,60.000000,90.000000,60.000000
2014-09-29 12:00:00,0.000000,85.375000,249.875000,523.870000,665.947000,751.118000,773.827000,732.375000,630.875000,476.250000,282.625000,188.416667,94.208333,0.000000,0.000000,0.000000,87.345486,292.378172,845.702198,878.588018,883.291213,877.722791,865.788840,843.285203,784.250643,609.835958,406.557306,203.278653,0.000000,0.000000,96.000000,100.000000,90.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-09-30 12:00:00,0.000000,167.250000,369.250000,554.532000,697.824000,783.254000,804.352000,760.375000,653.875000,492.625000,291.125000,194.083333,97.041667,0.000000,0.000000,0.000000,672.136406,832.163855,906.963420,939.204897,947.972959,944.652390,933.887568,909.723952,852.940031,691.950937,461.300625,230.650312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-01 12:00:00,0.000000,162.750000,361.750000,543.528000,682.634000,765.831000,786.140000,742.000000,637.500000,479.750000,281.750000,187.833333,93.916667,0.000000,0.000000,0.000000,669.387387,827.059387,898.820459,926.094062,930.902146,924.957781,912.095091,888.380167,832.057208,663.794788,442.529859,221.264929,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-02 12:00:00,0.000000,153.625000,348.250000,527.982000,667.086000,751.276000,773.241000,730.875000,627.625000,470.750000,273.625000,182.416667,91.208333,0.000000,0.000000,0.000000,661.273728,810.541522,880.800812,908.107974,914.111221,910.625001,900.498718,878.111977,820.249722,642.183886,428.122591,214.061295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-03 12:00:00,0.000000,151.875000,347.125000,527.446000,666.487000,750.799000,772.493000,729.250000,624.375000,465.750000,267.750000,178.500000,89.250000,0.000000,0.000000,0.000000,660.706336,813.812995,886.175616,914.555293,921.959232,919.073997,908.218913,883.146649,820.867248,634.797746,423.198497,211.599248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-04 12:00:00,0.000000,148.625000,343.750000,523.922000,662.641000,745.870000,766.397000,722.500000,617.625000,459.875000,262.750000,175.166667,87.583333,0.000000,0.000000,0.000000,657.560538,812.753029,886.368785,915.332847,921.781885,917.399256,905.487488,879.992150,818.597916,632.908309,421.938873,210.969436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-05 12:00:00,0.000000,146.125000,340.750000,520.228000,658.309000,741.577000,762.091000,717.750000,612.375000,453.875000,256.250000,170.833333,85.416667,0.000000,0.000000,0.000000,655.234948,812.304346,886.299356,915.340753,922.744073,919.071037,906.799222,880.312380,815.822551,622.098825,414.732550,207.366275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-06 12:00:00,0.000000,141.375000,334.625000,512.203000,649.767000,734.134000,755.506000,710.875000,605.125000,447.000000,249.875000,166.583333,83.291667,0.000000,0.000000,0.000000,650.401961,806.346474,879.026612,908.171993,918.187421,916.527551,903.788246,875.841215,809.953556,613.175481,408.783654,204.391827,0.000000,0.000000,8.000000,4.000000,4.000000,4.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-07 12:00:00,0.000000,139.875000,334.250000,513.175000,650.773000,733.383000,753.014000,707.875000,601.375000,441.500000,243.125000,162.083333,81.041667,0.000000,0.000000,0.000000,649.026003,810.450976,886.682787,917.237230,925.384383,921.575757,908.651960,879.705266,808.614832,597.832382,398.554922,199.277461,0.000000,0.000000,10.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-08 12:00:00,0.000000,133.875000,324.500000,500.972000,636.626000,718.505000,738.319000,693.375000,588.500000,427.125000,235.500000,157.000000,78.500000,0.000000,0.000000,0.000000,643.591294,797.338983,872.022330,899.966640,906.918544,902.977685,888.984698,860.615670,773.493985,576.472406,384.314937,192.157468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-09 12:00:00,0.000000,96.250000,283.500000,490.877000,626.166000,707.114000,726.376000,681.625000,574.500000,418.000000,187.000000,124.666667,62.333333,0.000000,0.000000,0.000000,311.207917,614.364855,858.329850,887.157284,892.846265,887.727422,873.201814,835.081189,756.302796,300.217953,200.145302,100.072651,0.000000,0.000000,60.000000,54.000000,52.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,100.000000,66.666667,33.333333,0.000000,0.000000
2014-10-10 12:00:00,0.000000,123.125000,313.125000,453.052000,597.076000,706.622000,726.625000,682.875000,577.375000,419.375000,223.375000,148.916667,74.458333,0.000000,0.000000,0.000000,616.969497,783.771999,740.224672,816.955375,902.664110,900.354921,889.642532,859.355780,782.810754,553.518669,369.012446,184.506223,0.000000,0.000000,4.000000,30.000000,10.000000,90.000000,64.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-11 12:00:00,0.000000,125.125000,316.375000,495.286000,633.181000,715.160000,734.550000,687.250000,577.750000,417.000000,220.125000,146.750000,73.375000,0.000000,0.000000,0.000000,636.459804,798.653239,881.845646,917.244109,927.743445,926.005255,910.481803,874.112218,792.915450,561.088517,374.059012,187.029506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-12 12:00:00,0.000000,120.125000,302.875000,460.376000,581.980000,665.453000,688.313000,670.750000,566.000000,405.875000,211.000000,140.666667,70.333333,0.000000,0.000000,0.000000,635.681361,771.565138,801.277560,795.292961,816.596030,824.371917,886.373521,857.150071,768.212675,526.510733,351.007155,175.503577,0.000000,0.000000,4.000000,12.000000,28.000000,58.000000,78.000000,72.000000,60.000000,6.000000,2.000000,4.000000,4.000000,4.666667,5.333333,6.000000,4.666667
2014-10-13 12:00:00,0.000000,115.250000,301.125000,475.686000,610.115000,690.121000,707.307000,660.500000,540.875000,299.375000,90.500000,60.333333,30.166667,0.000000,0.000000,0.000000,616.458644,776.298949,859.128445,891.345602,899.077492,892.221353,874.070003,791.846228,300.736928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,26.000000,100.000000,100.000000,84.000000,68.000000,52.000000,68.000000
2014-10-14 12:00:00,0.000000,73.750000,261.125000,435.733000,595.260000,678.797000,697.977000,653.625000,547.750000,385.750000,198.125000,132.083333,66.041667,0.000000,0.000000,0.000000,195.010038,577.980054,732.446143,866.276377,884.215603,882.261647,869.973778,833.802273,720.727212,493.357698,328.905132,164.452566,0.000000,0.000000,64.000000,64.000000,80.000000,50.000000,48.000000,10.000000,6.000000,6.000000,4.000000,14.000000,2.000000,5.333333,8.666667,12.000000,41.333333
2014-10-15 12:00:00,0.000000,106.750000,265.000000,430.249000,545.386000,629.858000,689.468000,644.750000,529.875000,280.250000,188.750000,125.833333,62.916667,0.000000,0.000000,0.000000,578.276396,622.443229,725.373755,706.772472,742.444346,873.766726,860.101184,789.373221,261.124580,454.758557,303.172372,151.586186,0.000000,0.000000,84.000000,2.000000,56.000000,60.000000,100.000000,76.000000,8.000000,4.000000,18.000000,100.000000,8.000000,33.333333,58.666667,84.000000,88.000000
2014-10-16 12:00:00,0.000000,60.125000,168.625000,275.294000,461.591000,554.669000,538.518000,587.250000,469.250000,272.375000,124.750000,83.166667,41.583333,0.000000,0.000000,0.000000,107.391574,138.891586,155.383647,402.799276,499.270970,392.475024,677.515223,558.611787,247.112268,108.000961,72.000641,36.000320,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,88.000000,96.000000,100.000000,100.000000,90.000000,80.000000,70.000000,80.000000
2014-10-17 12:00:00,0.000000,99.750000,279.625000,449.638000,581.097000,659.493000,677.341000,631.625000,526.125000,369.625000,178.750000,119.166667,59.583333,0.000000,0.000000,0.000000,555.909358,745.228583,832.091172,864.813127,872.820737,869.141604,852.593733,812.984862,710.677333,437.795980,291.863987,145.931993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-18 12:00:00,0.000000,71.375000,198.125000,388.319000,579.271000,658.258000,674.875000,628.375000,523.125000,366.375000,174.750000,116.500000,58.250000,0.000000,0.000000,0.000000,253.223018,285.563094,569.971414,872.024184,882.467912,876.446408,858.409177,820.187958,717.635592,435.717565,290.478377,145.239188,0.000000,0.000000,88.000000,50.000000,86.000000,50.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-19 12:00:00,0.000000,36.125000,118.250000,265.679000,553.757000,642.377000,652.375000,606.500000,501.250000,349.125000,146.625000,97.750000,48.875000,0.000000,0.000000,0.000000,0.000000,22.352628,151.877524,806.955078,852.363550,824.911352,804.610446,756.405600,647.519306,266.404324,177.602882,88.801441,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,84.000000,8.000000,24.000000,6.000000,18.000000,2.000000,58.000000,72.000000,86.000000,100.000000,84.000000
2014-10-20 12:00:00,0.000000,94.375000,279.125000,452.475000,586.132000,642.501000,632.750000,632.125000,524.875000,365.625000,170.250000,113.500000,56.750000,0.000000,0.000000,0.000000,583.514712,775.347971,866.839772,906.000117,866.943738,774.452668,894.752888,856.859690,758.064104,456.842163,304.561442,152.280721,0.000000,0.000000,10.000000,8.000000,2.000000,2.000000,0.000000,52.000000,84.000000,0.000000,0.000000,0.000000,0.000000,7.333333,14.666667,22.000000,28.000000
2014-10-21 12:00:00,0.000000,89.375000,224.250000,422.500000,568.677000,637.195000,666.750000,591.625000,500.750000,334.500000,149.000000,99.333333,49.666667,0.000000,0.000000,0.000000,552.278193,486.779036,794.124026,879.599188,865.889544,894.698707,787.897493,793.240787,611.963341,325.153427,216.768951,108.384476,0.000000,0.000000,98.000000,6.000000,100.000000,48.000000,8.000000,34.000000,4.000000,82.000000,58.000000,40.000000,40.000000,40.666667,41.333333,42.000000,36.666667
2014-10-22 12:00:00,0.000000,50.625000,146.500000,296.125000,402.410000,413.096000,424.375000,368.375000,301.000000,214.375000,109.625000,73.083333,36.541667,0.000000,0.000000,0.000000,114.788895,108.299559,259.287323,297.517151,197.652544,194.850512,146.590924,134.913643,132.983175,108.889057,72.592705,36.296352,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,68.666667,37.333333,6.000000,4.000000
2014-10-23 12:00:00,0.000000,83.500000,263.375000,434.625000,566.023000,643.526000,659.250000,611.250000,503.875000,337.750000,144.250000,96.166667,48.083333,0.000000,0.000000,0.000000,540.704980,757.967347,854.525661,893.628812,905.216920,900.841073,881.653983,838.195754,682.645334,337.228363,224.818909,112.409454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,38.000000,32.000000,26.000000,20.000000,14.000000
2014-10-24 12:00:00,0.000000,6.000000,21.750000,93.500000,435.736000,629.528000,633.625000,151.500000,38.625000,12.250000,5.625000,3.750000,1.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,418.990295,884.544725,846.143315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.000000,100.000000,100.000000,100.000000,70.000000,0.000000,14.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,84.000000
2014-10-25 12:00:00,0.000000,70.000000,245.125000,422.250000,556.958000,635.931000,652.250000,607.125000,502.750000,345.500000,150.625000,100.416667,50.208333,0.000000,0.000000,0.000000,424.628801,707.995402,844.083776,893.382413,909.494715,907.414631,895.440285,862.190782,766.108048,437.840199,291.893466,145.946733,0.000000,0.000000,16.000000,60.000000,20.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,66.666667,100.000000,68.000000
2014-10-26 12:00:00,0.000000,71.500000,239.000000,376.875000,546.318000,622.586000,637.125000,564.750000,481.125000,301.125000,139.375000,92.916667,46.458333,0.000000,0.000000,0.000000,476.341662,692.413172,673.999836,880.103707,891.257387,884.251508,780.278285,809.121216,541.463595,371.925507,247.950338,123.975169,0.000000,0.000000,4.000000,22.000000,42.000000,88.000000,12.000000,8.000000,0.000000,84.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-27 12:00:00,0.000000,70.375000,244.875000,411.250000,540.629000,617.097000,633.125000,585.375000,479.375000,324.125000,135.375000,90.250000,45.125000,0.000000,0.000000,0.000000,493.410869,738.273460,836.019373,877.234807,889.681722,886.653123,865.729176,819.356022,700.006309,364.110063,242.740042,121.370021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-10-28 12:00:00,0.000000,67.125000,241.250000,404.625000,525.002000,597.130000,608.875000,552.875000,464.750000,305.125000,116.000000,77.333333,38.666667,0.000000,0.000000,0.000000,480.268910,736.741440,828.559032,846.846869,847.987302,830.258334,771.614533,781.308058,608.435054,236.615827,157.743885,78.871942,0.000000,0.000000,32.000000,2.000000,0.000000,20.000000,50.000000,44.000000,22.000000,38.000000,4.000000,18.000000,50.000000,33.333333,16.666667,0.000000,0.000000
2014-10-29 12:00:00,0.000000,48.750000,177.250000,368.500000,387.838000,477.603000,575.000000,511.000000,322.375000,233.125000,73.875000,49.250000,24.625000,0.000000,0.000000,0.000000,246.271646,341.806326,691.434787,327.474137,417.051305,723.824277,625.574982,234.419838,265.914856,21.931056,14.620704,7.310352,0.000000,0.000000,50.000000,100.000000,100.000000,68.000000,100.000000,100.000000,92.000000,88.000000,100.000000,100.000000,100.000000,80.666667,61.333333,42.000000,28.000000
2014-10-30 12:00:00,0.000000,48.875000,192.875000,300.250000,305.611000,453.974000,336.000000,125.500000,64.375000,13.500000,38.375000,25.583333,12.791667,0.000000,0.000000,0.000000,275.857634,466.231531,369.700955,137.284459,359.769515,100.021536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.000000,56.000000,62.000000,92.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
2014-10-31 12:00:00,0.000000,46.000000,185.750000,261.750000,282.484000,205.643000,172.125000,163.250000,167.250000,133.625000,59.000000,39.333333,19.666667,0.000000,0.000000,0.000000,261.217903,437.635022,237.016773,102.869212,10.514571,1.016365,0.000000,7.044881,16.033969,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,96.000000,68.000000,100.000000,100.000000,100.000000,100.000000,100.000000,98.000000,94.000000,92.000000,88.000000,84.000000,80.000000,53.333333
2014-11-01 12:00:00,0.000000,56.000000,231.250000,402.000000,533.206000,610.280000,625.625000,577.375000,469.625000,311.500000,119.875000,79.916667,39.958333,0.000000,0.000000,0.000000,448.555776,743.193901,855.084675,904.341608,922.039727,920.897597,902.554049,856.975207,737.238536,352.281953,234.854636,117.427318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.333333,62.666667,94.000000,89.333333
2014-11-02 12:00:00,0.000000,52.500000,227.625000,336.375000,517.723000,600.626000,613.000000,543.375000,458.125000,298.750000,113.375000,75.583333,37.791667,0.000000,0.000000,0.000000,426.953382,740.952283,592.481744,884.677981,913.686813,906.210029,822.070861,836.092483,686.003231,317.974493,211.982996,105.991498,0.000000,0.000000,70.000000,20.000000,2.000000,100.000000,18.000000,4.000000,16.000000,86.000000,4.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-11-03 12:00:00,0.000000,48.625000,215.625000,377.875000,503.293000,577.232000,590.750000,543.000000,438.750000,286.375000,105.375000,70.250000,35.125000,0.000000,0.000000,0.000000,397.459203,710.137837,818.245451,860.392274,871.841776,862.678035,836.007853,780.310138,630.710526,270.212724,180.141816,90.070908,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-11-04 12:00:00,0.000000,45.125000,211.125000,366.875000,487.537000,572.689000,587.125000,529.625000,413.875000,282.250000,91.250000,60.833333,30.416667,0.000000,0.000000,0.000000,341.719541,704.079902,793.865671,824.836764,871.827064,865.421014,804.404816,684.751360,626.873017,175.334685,116.889790,58.444895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,4.000000,0.000000,58.000000,39.333333,20.666667,2.000000,1.333333
2014-11-05 12:00:00,0.000000,31.375000,157.750000,366.625000,498.024000,573.923000,592.500000,547.125000,441.500000,286.750000,103.625000,69.083333,34.541667,0.000000,0.000000,0.000000,112.331118,343.707673,806.635956,868.828604,886.471863,891.268459,874.177613,821.365281,676.620774,295.076667,196.717778,98.358889,0.000000,0.000000,52.000000,98.000000,100.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-11-06 12:00:00,0.000000,39.250000,202.500000,364.875000,491.034000,564.985000,579.750000,533.500000,429.500000,276.500000,97.875000,65.250000,32.625000,0.000000,0.000000,0.000000,230.115974,693.279860,813.116562,861.667834,875.120328,869.932369,847.323157,791.052529,633.075480,263.459291,175.639528,87.819764,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-11-07 12:00:00,0.000000,36.375000,199.500000,360.125000,486.269000,564.302000,580.250000,528.875000,417.625000,255.750000,91.000000,60.666667,30.333333,0.000000,0.000000,0.000000,0.000000,694.249735,809.901393,860.067138,884.511495,882.927842,845.953007,756.648017,525.169102,221.650815,147.767210,73.883605,0.000000,0.000000,12.000000,8.000000,8.000000,14.000000,14.000000,4.000000,0.000000,10.000000,14.000000,38.000000,28.000000,26.000000,24.000000,22.000000,14.666667
2014-11-08 12:00:00,0.000000,34.500000,198.250000,359.625000,484.971000,559.224000,573.375000,526.250000,422.875000,270.375000,94.000000,62.666667,31.333333,0.000000,0.000000,0.000000,0.000000,702.772813,819.177911,867.296306,882.672380,876.305965,850.596202,794.638082,635.113667,265.830380,177.220253,88.610126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-11-09 12:00:00,0.000000,32.250000,198.000000,362.750000,490.870000,566.644000,582.000000,534.750000,429.875000,275.125000,95.500000,63.666667,31.833333,0.000000,0.000000,0.000000,0.000000,712.580907,834.147112,887.941134,907.416305,905.923794,884.320093,832.571773,684.371793,298.692767,199.128512,99.564256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-11-10 12:00:00,0.000000,28.250000,184.375000,275.250000,408.846000,514.295000,532.500000,431.000000,386.750000,254.500000,77.250000,51.500000,25.750000,0.000000,0.000000,0.000000,0.000000,667.559051,423.453747,577.949240,759.316230,765.350467,480.188385,655.990738,573.567798,153.004849,102.003233,51.001616,0.000000,0.000000,2.000000,6.000000,32.000000,98.000000,100.000000,76.000000,80.000000,100.000000,46.000000,32.000000,94.000000,62.666667,31.333333,0.000000,21.333333
2014-11-11 12:00:00,0.000000,23.000000,170.500000,300.500000,374.130000,512.168000,539.375000,457.000000,317.250000,187.250000,65.250000,43.500000,21.750000,0.000000,0.000000,0.000000,0.000000,583.960800,576.137206,440.914607,767.299514,807.405895,615.891055,349.254058,217.579094,77.311739,51.541160,25.770580,0.000000,0.000000,16.000000,36.000000,46.000000,100.000000,100.000000,68.000000,42.000000,84.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
2014-11-12 12:00:00,0.000000,2.625000,22.625000,73.125000,101.255000,114.085000,140.375000,179.875000,269.625000,228.875000,58.750000,39.166667,19.583333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.624691,199.799555,447.390705,45.727852,30.485235,15.242617,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,78.000000,100.000000,83.333333,66.666667,50.000000,62.666667
2014-11-13 12:00:00,0.000000,4.500000,43.875000,130.375000,367.477000,523.000000,544.625000,498.000000,396.000000,241.625000,76.500000,51.000000,25.500000,0.000000,0.000000,0.000000,0.000000,0.000000,9.234242,442.203171,838.014758,852.689615,820.829271,752.969146,543.361463,186.897603,124.598402,62.299201,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,10.000000,0.000000,0.000000,0.000000,50.000000,46.000000,59.333333,72.666667,86.000000,90.000000
2014-11-14 12:00:00,0.000000,17.125000,169.000000,327.375000,446.700000,521.500000,542.000000,497.875000,396.875000,237.625000,79.125000,52.750000,26.375000,0.000000,0.000000,0.000000,0.000000,653.565784,783.789194,824.742853,846.106373,856.553299,832.996672,771.257571,533.812680,225.534353,150.356236,75.178118,0.000000,0.000000,0.000000,2.000000,4.000000,0.000000,0.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2014-11-15 12:00:00,0.000000,17.750000,187.000000,356.125000,487.088000,564.375000,577.625000,532.000000,425.250000,267.500000,87.125000,58.083333,29.041667,0.000000,0.000000,0.000000,0.000000,703.627574,840.409681,905.430361,931.865494,932.256676,915.666521,867.533494,736.257199,323.028247,215.352165,107.676082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,6.000000,4.000000
2014-11-16 12:00:00,0.000000,13.500000,171.125000,334.000000,461.279000,539.000000,555.875000,508.500000,404.625000,249.750000,77.500000,51.666667,25.833333,0.000000,0.000000,0.000000,0.000000,686.874997,821.190544,881.241512,906.902766,907.858545,882.689708,824.657115,646.080959,238.513124,159.008749,79.504374,0.000000,0.000000,26.000000,12.000000,0.000000,2.000000,4.000000,2.000000,2.000000,6.000000,6.000000,12.000000,28.000000,52.000000,76.000000,100.000000,85.333333
2014-11-17 12:00:00,0.000000,10.000000,151.500000,320.000000,433.421000,492.750000,352.125000,326.125000,223.000000,137.500000,56.125000,37.416667,18.708333,0.000000,0.000000,0.000000,0.000000,573.426860,793.925588,817.645265,783.240082,215.885571,216.807426,109.161968,74.758258,64.642802,43.095201,21.547601,0.000000,0.000000,86.000000,80.000000,90.000000,40.000000,56.000000,74.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,99.333333
2014-11-18 12:00:00,0.000000,3.500000,65.375000,161.250000,182.386000,140.000000,77.250000,131.500000,41.375000,22.875000,7.500000,5.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.794076,75.185558,25.280752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,94.000000
2014-11-19 12:00:00,0.000000,2.375000,40.750000,65.250000,126.973000,109.500000,115.750000,309.625000,169.000000,46.250000,51.500000,34.333333,17.166667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187.688600,27.154997,0.000000,46.337182,30.891454,15.445727,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,79.333333,58.666667,38.000000,30.666667
2014-11-20 12:00:00,0.000000,1.875000,60.750000,134.250000,227.500000,359.250000,501.625000,451.625000,356.000000,198.000000,53.125000,35.416667,17.708333,0.000000,0.000000,0.000000,0.000000,0.000000,28.037241,90.263544,291.005844,789.917934,725.149060,645.012609,364.746613,63.555189,42.370126,21.185063,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,20.000000,72.000000,0.000000,28.000000,100.000000,100.000000,100.000000,100.000000,100.000000
2014-11-21 12:00:00,0.000000,0.125000,6.000000,14.000000,42.750000,51.250000,122.000000,184.000000,79.125000,57.625000,35.000000,23.333333,11.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.441830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,78.000000,56.000000,34.000000,22.666667
